VALUE
"[x:230.00,y:1006.00,w:652.00,h:49.00]"
"[x:230.00,y:1055.00,w:652.00,h:49.00]"
"[x:230.00,y:1104.00,w:652.00,h:49.00]"
"[x:230.00,y:1153.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1378.41,w:652.00,h:49.00]"
"[x:230.00,y:1427.41,w:652.00,h:49.00]"
"[x:230.00,y:1476.41,w:652.00,h:49.00]"
"[x:230.00,y:1525.41,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:690.00,w:652.00,h:49.00]"
"[x:230.00,y:739.00,w:652.00,h:49.00]"
"[x:230.00,y:788.00,w:652.00,h:49.00]"
"[x:230.00,y:837.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:412.00,w:652.00,h:49.00]"
"[x:230.00,y:461.00,w:652.00,h:49.00]"
"[x:230.00,y:510.00,w:652.00,h:49.00]"
"[x:230.00,y:559.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:758.00,w:652.00,h:48.00]"
"[x:230.00,y:806.00,w:652.00,h:48.00]"
"[x:230.00,y:854.00,w:652.00,h:48.00]"
"[x:230.00,y:902.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:378.00,w:652.00,h:49.00]"
"[x:230.00,y:427.00,w:652.00,h:49.00]"
"[x:230.00,y:476.00,w:652.00,h:49.00]"
"[x:230.00,y:525.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:984.00,w:652.00,h:49.00]"
"[x:230.00,y:1033.00,w:652.00,h:49.00]"
"[x:230.00,y:1082.00,w:652.00,h:49.00]"
"[x:230.00,y:1131.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1023.00,w:652.00,h:49.00]"
"[x:230.00,y:1072.00,w:652.00,h:49.00]"
"[x:230.00,y:1121.00,w:652.00,h:49.00]"
"[x:230.00,y:1170.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:412.00,w:652.00,h:49.00]"
"[x:230.00,y:461.00,w:652.00,h:49.00]"
"[x:230.00,y:510.00,w:652.00,h:49.00]"
"[x:230.00,y:559.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:564.00,w:652.00,h:48.00]"
"[x:230.00,y:612.00,w:652.00,h:48.00]"
"[x:230.00,y:660.00,w:652.00,h:48.00]"
"[x:230.00,y:708.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:982.00,w:652.00,h:48.00]"
"[x:230.00,y:1030.00,w:652.00,h:48.00]"
"[x:230.00,y:1078.00,w:652.00,h:48.00]"
"[x:230.00,y:1126.00,w:652.00,h:48.00]"
""
""
""
""
""
"[x:230.00,y:564.00,w:652.00,h:49.00]"
"[x:230.00,y:613.00,w:652.00,h:49.00]"
"[x:230.00,y:662.00,w:652.00,h:49.00]"
"[x:230.00,y:711.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:602.00,w:652.00,h:49.00]"
"[x:230.00,y:651.00,w:652.00,h:49.00]"
"[x:230.00,y:700.00,w:652.00,h:49.00]"
"[x:230.00,y:749.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:929.00,w:652.00,h:48.00]"
"[x:230.00,y:977.00,w:652.00,h:48.00]"
"[x:230.00,y:1025.00,w:652.00,h:48.00]"
"[x:230.00,y:1073.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:747.00,w:652.00,h:49.00]"
"[x:230.00,y:796.00,w:652.00,h:49.00]"
"[x:230.00,y:845.00,w:652.00,h:49.00]"
"[x:230.00,y:894.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:537.00,w:652.00,h:48.00]"
"[x:230.00,y:585.00,w:652.00,h:48.00]"
"[x:230.00,y:633.00,w:652.00,h:48.00]"
"[x:230.00,y:681.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:1435.00,w:652.00,h:49.00]"
"[x:230.00,y:1484.00,w:652.00,h:49.00]"
"[x:230.00,y:1533.00,w:652.00,h:49.00]"
"[x:230.00,y:1582.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:390.00,w:652.00,h:49.00]"
"[x:230.00,y:439.00,w:652.00,h:49.00]"
"[x:230.00,y:488.00,w:652.00,h:49.00]"
"[x:230.00,y:537.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:473.00,w:652.00,h:49.00]"
"[x:230.00,y:522.00,w:652.00,h:49.00]"
"[x:230.00,y:571.00,w:652.00,h:49.00]"
"[x:230.00,y:620.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:412.00,w:652.00,h:49.00]"
"[x:230.00,y:461.00,w:652.00,h:49.00]"
"[x:230.00,y:510.00,w:652.00,h:49.00]"
"[x:230.00,y:559.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1435.00,w:652.00,h:49.00]"
"[x:230.00,y:1484.00,w:652.00,h:49.00]"
"[x:230.00,y:1533.00,w:652.00,h:49.00]"
"[x:230.00,y:1582.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:390.00,w:652.00,h:49.00]"
"[x:230.00,y:439.00,w:652.00,h:49.00]"
"[x:230.00,y:488.00,w:652.00,h:49.00]"
"[x:230.00,y:537.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:873.00,w:652.00,h:49.00]"
"[x:230.00,y:922.00,w:652.00,h:49.00]"
"[x:230.00,y:971.00,w:652.00,h:49.00]"
"[x:230.00,y:1020.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1780.00,w:652.00,h:48.00]"
"[x:230.00,y:1828.00,w:652.00,h:48.00]"
"[x:230.00,y:1876.00,w:652.00,h:48.00]"
"[x:230.00,y:1924.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:468.00,w:652.00,h:49.00]"
"[x:230.00,y:517.00,w:652.00,h:49.00]"
"[x:230.00,y:566.00,w:652.00,h:49.00]"
"[x:230.00,y:615.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:412.00,w:652.00,h:49.00]"
"[x:230.00,y:461.00,w:652.00,h:49.00]"
"[x:230.00,y:510.00,w:652.00,h:49.00]"
"[x:230.00,y:559.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1057.00,w:652.00,h:49.00]"
"[x:230.00,y:1106.00,w:652.00,h:49.00]"
"[x:230.00,y:1155.00,w:652.00,h:49.00]"
"[x:230.00,y:1204.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:832.00,w:652.00,h:49.00]"
"[x:230.00,y:881.00,w:652.00,h:49.00]"
"[x:230.00,y:930.00,w:652.00,h:49.00]"
"[x:230.00,y:979.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:704.00,w:652.00,h:49.00]"
"[x:230.00,y:753.00,w:652.00,h:49.00]"
"[x:230.00,y:802.00,w:652.00,h:49.00]"
"[x:230.00,y:851.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:558.00,w:652.00,h:49.00]"
"[x:230.00,y:607.00,w:652.00,h:49.00]"
"[x:230.00,y:656.00,w:652.00,h:49.00]"
"[x:230.00,y:705.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:787.00,w:652.00,h:49.00]"
"[x:230.00,y:836.00,w:652.00,h:49.00]"
"[x:230.00,y:885.00,w:652.00,h:49.00]"
"[x:230.00,y:934.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:747.00,w:652.00,h:49.00]"
"[x:230.00,y:796.00,w:652.00,h:49.00]"
"[x:230.00,y:845.00,w:652.00,h:49.00]"
"[x:230.00,y:894.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:975.00,w:652.00,h:49.00]"
"[x:230.00,y:1024.00,w:652.00,h:49.00]"
"[x:230.00,y:1073.00,w:652.00,h:49.00]"
"[x:230.00,y:1122.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1904.00,w:652.00,h:48.00]"
"[x:230.00,y:1952.00,w:652.00,h:48.00]"
"[x:230.00,y:2000.00,w:652.00,h:48.00]"
"[x:230.00,y:2048.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:5220.00,w:652.00,h:48.00]"
"[x:230.00,y:5268.00,w:652.00,h:48.00]"
"[x:230.00,y:5316.00,w:652.00,h:48.00]"
"[x:230.00,y:5364.00,w:652.00,h:48.00]"
""
""
"[x:230.00,y:635.00,w:652.00,h:49.00]"
"[x:230.00,y:684.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:490.00,w:652.00,h:49.00]"
"[x:230.00,y:539.00,w:652.00,h:49.00]"
"[x:230.00,y:588.00,w:652.00,h:49.00]"
"[x:230.00,y:637.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:3196.00,w:652.00,h:49.00]"
"[x:230.00,y:3245.00,w:652.00,h:49.00]"
"[x:230.00,y:3294.00,w:652.00,h:49.00]"
"[x:230.00,y:3343.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:529.00,w:652.00,h:49.00]"
"[x:230.00,y:578.00,w:652.00,h:49.00]"
"[x:230.00,y:627.00,w:652.00,h:49.00]"
"[x:230.00,y:676.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:2513.00,w:652.00,h:49.00]"
"[x:230.00,y:2562.00,w:652.00,h:49.00]"
"[x:230.00,y:2611.00,w:652.00,h:49.00]"
"[x:230.00,y:2660.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:390.00,w:652.00,h:49.00]"
"[x:230.00,y:439.00,w:652.00,h:49.00]"
"[x:230.00,y:488.00,w:652.00,h:49.00]"
"[x:230.00,y:537.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:434.00,w:652.00,h:49.00]"
"[x:230.00,y:483.00,w:652.00,h:49.00]"
"[x:230.00,y:532.00,w:652.00,h:49.00]"
"[x:230.00,y:581.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1017.00,w:652.00,h:49.00]"
"[x:230.00,y:1066.00,w:652.00,h:49.00]"
"[x:230.00,y:1115.00,w:652.00,h:49.00]"
"[x:230.00,y:1164.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1887.00,w:652.00,h:48.00]"
"[x:230.00,y:1935.00,w:652.00,h:48.00]"
"[x:230.00,y:1983.00,w:652.00,h:48.00]"
"[x:230.00,y:2031.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:2086.00,w:652.00,h:48.00]"
"[x:230.00,y:2134.00,w:652.00,h:48.00]"
"[x:230.00,y:2182.00,w:652.00,h:48.00]"
"[x:230.00,y:2230.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:994.00,w:652.00,h:49.00]"
"[x:230.00,y:1043.00,w:652.00,h:49.00]"
"[x:230.00,y:1092.00,w:652.00,h:49.00]"
"[x:230.00,y:1141.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:516.00,w:652.00,h:49.00]"
"[x:230.00,y:565.00,w:652.00,h:49.00]"
"[x:230.00,y:614.00,w:652.00,h:49.00]"
"[x:230.00,y:663.00,w:652.00,h:49.00]"
""
""
"[x:230.00,y:2539.00,w:652.00,h:49.00]"
"[x:230.00,y:2588.00,w:652.00,h:49.00]"
""
""
""
""
""
"[x:230.00,y:726.00,w:652.00,h:49.00]"
"[x:230.00,y:775.00,w:652.00,h:49.00]"
"[x:230.00,y:824.00,w:652.00,h:49.00]"
"[x:230.00,y:873.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:2780.00,w:652.00,h:49.00]"
"[x:230.00,y:2829.00,w:652.00,h:49.00]"
"[x:230.00,y:2878.00,w:652.00,h:49.00]"
"[x:230.00,y:2927.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:529.00,w:652.00,h:49.00]"
"[x:230.00,y:578.00,w:652.00,h:49.00]"
"[x:230.00,y:627.00,w:652.00,h:49.00]"
"[x:230.00,y:676.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1506.00,w:652.00,h:48.00]"
"[x:230.00,y:1554.00,w:652.00,h:48.00]"
"[x:230.00,y:1602.00,w:652.00,h:48.00]"
"[x:230.00,y:1650.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:1701.00,w:652.00,h:48.00]"
"[x:230.00,y:1749.00,w:652.00,h:48.00]"
"[x:230.00,y:1797.00,w:652.00,h:48.00]"
"[x:230.00,y:1845.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:2089.41,w:652.00,h:49.00]"
"[x:230.00,y:2138.41,w:652.00,h:49.00]"
"[x:230.00,y:2187.41,w:652.00,h:49.00]"
"[x:230.00,y:2236.41,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:686.00,w:652.00,h:49.00]"
"[x:230.00,y:735.00,w:652.00,h:49.00]"
"[x:230.00,y:784.00,w:652.00,h:49.00]"
"[x:230.00,y:833.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:412.00,w:652.00,h:49.00]"
"[x:230.00,y:461.00,w:652.00,h:49.00]"
"[x:230.00,y:510.00,w:652.00,h:49.00]"
"[x:230.00,y:559.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:690.00,w:652.00,h:49.00]"
"[x:230.00,y:739.00,w:652.00,h:49.00]"
"[x:230.00,y:788.00,w:652.00,h:49.00]"
"[x:230.00,y:837.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:412.00,w:652.00,h:49.00]"
"[x:230.00,y:461.00,w:652.00,h:49.00]"
"[x:230.00,y:510.00,w:652.00,h:49.00]"
"[x:230.00,y:559.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:751.00,w:652.00,h:49.00]"
"[x:230.00,y:800.00,w:652.00,h:49.00]"
"[x:230.00,y:849.00,w:652.00,h:49.00]"
"[x:230.00,y:898.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1254.00,w:652.00,h:49.00]"
"[x:230.00,y:1303.00,w:652.00,h:49.00]"
"[x:230.00,y:1352.00,w:652.00,h:49.00]"
"[x:230.00,y:1401.00,w:652.00,h:49.00]"
""
""
"[x:230.00,y:2437.09,w:652.00,h:49.00]"
"[x:230.00,y:2486.09,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:446.00,w:652.00,h:48.00]"
"[x:230.00,y:494.00,w:652.00,h:48.00]"
"[x:230.00,y:542.00,w:652.00,h:48.00]"
"[x:230.00,y:590.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:4627.00,w:652.00,h:49.00]"
"[x:230.00,y:4676.00,w:652.00,h:49.00]"
"[x:230.00,y:4725.00,w:652.00,h:49.00]"
"[x:230.00,y:4774.00,w:652.00,h:49.00]"
""
""
"[x:230.00,y:2645.30,w:652.00,h:49.00]"
"[x:230.00,y:2694.30,w:652.00,h:49.00]"
""
"[x:230.00,y:2039.30,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1553.00,w:652.00,h:49.00]"
"[x:230.00,y:1602.00,w:652.00,h:49.00]"
"[x:230.00,y:1651.00,w:652.00,h:49.00]"
"[x:230.00,y:1700.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:3184.00,w:652.00,h:49.00]"
"[x:230.00,y:3233.00,w:652.00,h:49.00]"
"[x:230.00,y:3282.00,w:652.00,h:49.00]"
"[x:230.00,y:3331.00,w:652.00,h:49.00]"
""
""
"[x:230.00,y:2369.00,w:652.00,h:49.00]"
"[x:230.00,y:2418.00,w:652.00,h:49.00]"
""
""
""
""
""
"[x:230.00,y:690.00,w:652.00,h:49.00]"
"[x:230.00,y:739.00,w:652.00,h:49.00]"
"[x:230.00,y:788.00,w:652.00,h:49.00]"
"[x:230.00,y:837.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:686.00,w:652.00,h:49.00]"
"[x:230.00,y:735.00,w:652.00,h:49.00]"
"[x:230.00,y:784.00,w:652.00,h:49.00]"
"[x:230.00,y:833.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:3766.00,w:652.00,h:48.00]"
"[x:230.00,y:3814.00,w:652.00,h:48.00]"
"[x:230.00,y:3862.00,w:652.00,h:48.00]"
"[x:230.00,y:3910.00,w:652.00,h:48.00]"
""
""
""
"[x:230.00,y:1915.00,w:652.00,h:49.00]"
"[x:230.00,y:1964.00,w:652.00,h:49.00]"
"[x:230.00,y:2013.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:507.00,w:652.00,h:49.00]"
"[x:230.00,y:556.00,w:652.00,h:49.00]"
"[x:230.00,y:605.00,w:652.00,h:49.00]"
"[x:230.00,y:654.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1857.00,w:652.00,h:49.00]"
"[x:230.00,y:1906.00,w:652.00,h:49.00]"
"[x:230.00,y:1955.00,w:652.00,h:49.00]"
"[x:230.00,y:2004.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:412.00,w:652.00,h:49.00]"
"[x:230.00,y:461.00,w:652.00,h:49.00]"
"[x:230.00,y:510.00,w:652.00,h:49.00]"
"[x:230.00,y:559.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:434.00,w:652.00,h:49.00]"
"[x:230.00,y:483.00,w:652.00,h:49.00]"
"[x:230.00,y:532.00,w:652.00,h:49.00]"
"[x:230.00,y:581.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:602.00,w:652.00,h:49.00]"
"[x:230.00,y:651.00,w:652.00,h:49.00]"
"[x:230.00,y:700.00,w:652.00,h:49.00]"
"[x:230.00,y:749.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:558.00,w:652.00,h:49.00]"
"[x:230.00,y:607.00,w:652.00,h:49.00]"
"[x:230.00,y:656.00,w:652.00,h:49.00]"
"[x:230.00,y:705.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:580.00,w:652.00,h:49.00]"
"[x:230.00,y:629.00,w:652.00,h:49.00]"
"[x:230.00,y:678.00,w:652.00,h:49.00]"
"[x:230.00,y:727.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:2990.00,w:652.00,h:49.00]"
"[x:230.00,y:3039.00,w:652.00,h:49.00]"
"[x:230.00,y:3088.00,w:652.00,h:49.00]"
"[x:230.00,y:3137.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:3007.00,w:652.00,h:49.00]"
"[x:230.00,y:3056.00,w:652.00,h:49.00]"
"[x:230.00,y:3105.00,w:652.00,h:49.00]"
"[x:230.00,y:3154.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1345.00,w:652.00,h:48.00]"
"[x:230.00,y:1393.00,w:652.00,h:48.00]"
"[x:230.00,y:1441.00,w:652.00,h:48.00]"
"[x:230.00,y:1489.00,w:652.00,h:48.00]"
""
""
""
""
"[x:230.00,y:935.00,w:652.00,h:49.00]"
"[x:230.00,y:984.00,w:652.00,h:49.00]"
"[x:230.00,y:1033.00,w:652.00,h:49.00]"
"[x:230.00,y:1082.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:867.00,w:652.00,h:49.00]"
"[x:230.00,y:916.00,w:652.00,h:49.00]"
"[x:230.00,y:965.00,w:652.00,h:49.00]"
"[x:230.00,y:1014.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:557.00,w:652.00,h:49.00]"
"[x:230.00,y:606.00,w:652.00,h:49.00]"
"[x:230.00,y:655.00,w:652.00,h:49.00]"
"[x:230.00,y:704.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:1044.00,w:652.00,h:49.00]"
"[x:230.00,y:1093.00,w:652.00,h:49.00]"
"[x:230.00,y:1142.00,w:652.00,h:49.00]"
"[x:230.00,y:1191.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:858.00,w:652.00,h:49.00]"
"[x:230.00,y:907.00,w:652.00,h:49.00]"
"[x:230.00,y:956.00,w:652.00,h:49.00]"
"[x:230.00,y:1005.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:700.00,w:652.00,h:49.00]"
"[x:230.00,y:749.00,w:652.00,h:49.00]"
"[x:230.00,y:798.00,w:652.00,h:49.00]"
"[x:230.00,y:847.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:763.00,w:652.00,h:49.00]"
"[x:230.00,y:812.00,w:652.00,h:49.00]"
"[x:230.00,y:861.00,w:652.00,h:49.00]"
"[x:230.00,y:910.00,w:652.00,h:49.00]"
""
""
""
""
"[x:230.00,y:690.00,w:652.00,h:49.00]"
"[x:230.00,y:739.00,w:652.00,h:49.00]"
"[x:230.00,y:788.00,w:652.00,h:49.00]"
"[x:230.00,y:837.00,w:652.00,h:49.00]"
